Year; Month;  Monthly Anomaly;Monthly Unc.;  Annual Anomaly; Annual Unc.;  Five-year Anomaly; Five-year Unc.; Ten-year  Anomaly; Ten-year Unc.;   Twenty-year Anomaly; Twenty-year Unc.
1919;3;-0.268;0.117;-0.235;0.095;-0.346;0.073;-0.283;0.067;-0.296;0.064
1919;4;-0.101;0.139;-0.255;0.094;-0.34;0.073;-0.283;0.068;-0.295;0.064
1919;5;-0.226;0.154;-0.285;0.094;-0.333;0.073;-0.282;0.068;-0.294;0.064
1919;6;-0.323;0.139;-0.295;0.093;-0.322;0.074;-0.282;0.068;-0.294;0.064
1919;7;-0.319;0.163;-0.293;0.091;-0.315;0.074;-0.282;0.068;-0.294;0.064
1919;8;-0.28;0.177;-0.302;0.09;-0.31;0.074;-0.283;0.067;-0.294;0.064
1919;9;-0.355;0.145;-0.287;0.091;-0.301;0.074;-0.283;0.068;-0.293;0.064
1919;10;-0.281;0.128;-0.293;0.091;-0.295;0.074;-0.286;0.068;-0.291;0.064
1919;11;-0.56;0.12;-0.294;0.091;-0.291;0.074;-0.286;0.068;-0.29;0.064
1919;12;-0.409;0.112;-0.288;0.09;-0.287;0.074;-0.289;0.068;-0.29;0.064
1920;1;-0.173;0.122;-0.283;0.09;-0.286;0.074;-0.29;0.068;-0.289;0.064
1920;2;-0.331;0.112;-0.279;0.089;-0.287;0.074;-0.293;0.068;-0.288;0.064
1920;3;-0.088;0.115;-0.267;0.089;-0.286;0.074;-0.295;0.068;-0.287;0.064
1920;4;-0.171;0.145;-0.255;0.088;-0.284;0.074;-0.298;0.068;-0.286;0.064
1920;5;-0.235;0.145;-0.232;0.088;-0.28;0.075;-0.299;0.068;-0.285;0.064
1920;6;-0.25;0.131;-0.239;0.088;-0.27;0.074;-0.3;0.068;-0.284;0.064
1920;7;-0.257;0.165;-0.234;0.089;-0.266;0.074;-0.3;0.068;-0.283;0.064
1920;8;-0.24;0.17;-0.224;0.088;-0.264;0.075;-0.301;0.068;-0.282;0.064
1920;9;-0.207;0.14;-0.241;0.088;-0.263;0.075;-0.301;0.068;-0.281;0.064
1920;10;-0.141;0.12;-0.249;0.088;-0.26;0.075;-0.299;0.068;-0.279;0.064
1920;11;-0.287;0.118;-0.255;0.086;-0.257;0.074;-0.299;0.068;-0.276;0.064
1920;12;-0.483;0.111;-0.246;0.087;-0.254;0.074;-0.295;0.068;-0.273;0.064
1921;1;-0.123;0.114;-0.237;0.087;-0.254;0.075;-0.291;0.068;-0.27;0.064
1921;2;-0.201;0.117;-0.24;0.087;-0.253;0.074;-0.29;0.068;-0.269;0.064
1921;3;-0.291;0.118;-0.236;0.087;-0.255;0.074;-0.286;0.068;-0.266;0.064
1921;4;-0.277;0.131;-0.228;0.086;-0.255;0.074;-0.284;0.068;-0.265;0.064
1921;5;-0.306;0.137;-0.215;0.086;-0.251;0.074;-0.283;0.068;-0.264;0.064
1921;6;-0.145;0.136;-0.184;0.086;-0.246;0.074;-0.282;0.068;-0.262;0.064
1921;7;-0.143;0.163;-0.197;0.087;-0.247;0.073;-0.281;0.068;-0.26;0.064
1921;8;-0.276;0.167;-0.213;0.086;-0.247;0.073;-0.279;0.069;-0.258;0.064
1921;9;-0.163;0.142;-0.2;0.086;-0.244;0.073;-0.276;0.069;-0.256;0.064
1921;10;-0.038;0.118;-0.187;0.085;-0.246;0.073;-0.273;0.069;-0.255;0.064
1921;11;-0.13;0.118;-0.192;0.085;-0.245;0.073;-0.268;0.069;-0.253;0.065
1921;12;-0.114;0.111;-0.202;0.084;-0.244;0.072;-0.264;0.069;-0.252;0.065
1922;1;-0.282;0.121;-0.209;0.083;-0.242;0.072;-0.26;0.069;-0.251;0.065
1922;2;-0.398;0.108;-0.216;0.082;-0.243;0.072;-0.256;0.069;-0.25;0.065
1922;3;-0.132;0.102;-0.233;0.081;-0.242;0.072;-0.253;0.069;-0.249;0.065
1922;4;-0.122;0.124;-0.259;0.081;-0.243;0.072;-0.251;0.069;-0.248;0.065
1922;5;-0.366;0.136;-0.269;0.081;-0.237;0.071;-0.247;0.069;-0.247;0.065
1922;6;-0.264;0.125;-0.274;0.08;-0.236;0.071;-0.245;0.069;-0.247;0.065
1922;7;-0.222;0.159;-0.274;0.08;-0.24;0.071;-0.245;0.069;-0.246;0.065
1922;8;-0.363;0.162;-0.274;0.08;-0.242;0.071;-0.243;0.069;-0.244;0.065
1922;9;-0.37;0.136;-0.294;0.08;-0.245;0.071;-0.241;0.069;-0.242;0.065
1922;10;-0.347;0.117;-0.308;0.08;-0.246;0.071;-0.236;0.069;-0.239;0.065
1922;11;-0.252;0.109;-0.301;0.08;-0.245;0.071;-0.233;0.069;-0.238;0.065
1922;12;-0.166;0.11;-0.298;0.08;-0.245;0.071;-0.229;0.069;-0.237;0.065
1923;1;-0.291;0.114;-0.309;0.08;-0.246;0.07;-0.223;0.069;-0.236;0.065
1923;2;-0.398;0.103;-0.306;0.08;-0.244;0.07;-0.219;0.069;-0.235;0.065
1923;3;-0.368;0.105;-0.304;0.08;-0.244;0.07;-0.217;0.07;-0.234;0.065
1923;4;-0.285;0.125;-0.278;0.08;-0.244;0.07;-0.215;0.07;-0.234;0.065
1923;5;-0.29;0.135;-0.254;0.079;-0.24;0.07;-0.213;0.07;-0.233;0.065
1923;6;-0.218;0.123;-0.239;0.08;-0.229;0.07;-0.213;0.07;-0.233;0.065
1923;7;-0.366;0.159;-0.236;0.08;-0.223;0.07;-0.212;0.07;-0.232;0.065
1923;8;-0.323;0.164;-0.223;0.081;-0.22;0.07;-0.21;0.07;-0.232;0.065
1923;9;-0.344;0.133;-0.196;0.08;-0.213;0.069;-0.211;0.07;-0.231;0.065
1923;10;-0.032;0.114;-0.194;0.08;-0.209;0.069;-0.212;0.069;-0.231;0.065
1923;11;0.036;0.109;-0.183;0.08;-0.207;0.069;-0.211;0.069;-0.231;0.065
1923;12;0.015;0.111;-0.184;0.08;-0.208;0.069;-0.21;0.069;-0.233;0.065
1924;1;-0.258;0.112;-0.174;0.08;-0.21;0.069;-0.212;0.069;-0.234;0.065
1924;2;-0.239;0.111;-0.173;0.08;-0.207;0.069;-0.214;0.069;-0.233;0.065
1924;3;-0.052;0.102;-0.171;0.08;-0.206;0.069;-0.215;0.069;-0.233;0.065
1924;4;-0.263;0.121;-0.195;0.081;-0.205;0.069;-0.217;0.069;-0.233;0.065
1924;5;-0.153;0.135;-0.216;0.08;-0.204;0.069;-0.219;0.069;-0.233;0.065
1924;6;-0.227;0.124;-0.246;0.08;-0.205;0.069;-0.22;0.069;-0.233;0.065
1924;7;-0.251;0.158;-0.259;0.079;-0.205;0.069;-0.221;0.069;-0.232;0.065
1924;8;-0.307;0.161;-0.277;0.079;-0.201;0.069;-0.221;0.069;-0.232;0.065
1924;9;-0.328;0.138;-0.294;0.079;-0.205;0.069;-0.22;0.069;-0.232;0.065
1924;10;-0.316;0.122;-0.292;0.079;-0.207;0.069;-0.219;0.068;-0.232;0.065
1924;11;-0.211;0.105;-0.293;0.079;-0.204;0.069;-0.215;0.068;-0.231;0.065
1924;12;-0.344;0.111;-0.296;0.079;-0.204;0.069;-0.216;0.068;-0.231;0.065
1925;1;-0.414;0.108;-0.299;0.08;-0.203;0.069;-0.216;0.068;-0.231;0.065
1925;2;-0.453;0.1;-0.286;0.08;-0.2;0.069;-0.216;0.068;-0.23;0.065
1925;3;-0.257;0.108;-0.276;0.08;-0.196;0.069;-0.216;0.068;-0.231;0.065
1925;4;-0.241;0.12;-0.262;0.079;-0.189;0.069;-0.216;0.068;-0.233;0.065
1925;5;-0.169;0.138;-0.246;0.079;-0.186;0.069;-0.216;0.068;-0.234;0.065
1925;6;-0.265;0.124;-0.203;0.079;-0.187;0.069;-0.216;0.068;-0.234;0.065
1925;7;-0.28;0.157;-0.149;0.079;-0.18;0.069;-0.215;0.068;-0.234;0.065
1925;8;-0.155;0.162;-0.111;0.079;-0.174;0.069;-0.214;0.068;-0.234;0.065
1925;9;-0.209;0.135;-0.079;0.078;-0.171;0.069;-0.213;0.068;-0.235;0.066
1925;10;-0.142;0.117;-0.065;0.078;-0.17;0.069;-0.212;0.068;-0.234;0.066
1925;11;-0.02;0.11;-0.068;0.078;-0.17;0.069;-0.209;0.068;-0.235;0.066
1925;12;0.17;0.109;-0.062;0.079;-0.172;0.069;-0.205;0.068;-0.234;0.066
1926;1;0.236;0.109;-0.057;0.079;-0.169;0.069;-0.204;0.068;-0.235;0.066
1926;2;-0.005;0.102;-0.054;0.079;-0.168;0.069;-0.205;0.068;-0.235;0.066
1926;3;0.132;0.1;-0.045;0.079;-0.166;0.069;-0.203;0.068;-0.235;0.066
1926;4;-0.078;0.128;-0.031;0.08;-0.168;0.069;-0.202;0.068;-0.235;0.066
1926;5;-0.197;0.139;-0.034;0.08;-0.171;0.069;-0.201;0.068;-0.234;0.066
1926;6;-0.195;0.128;-0.066;0.081;-0.174;0.069;-0.2;0.068;-0.233;0.066
1926;7;-0.226;0.161;-0.105;0.082;-0.176;0.069;-0.199;0.068;-0.232;0.066
1926;8;-0.112;0.168;-0.119;0.082;-0.181;0.069;-0.197;0.067;-0.231;0.066
1926;9;-0.108;0.134;-0.161;0.082;-0.186;0.07;-0.196;0.067;-0.23;0.066
1926;10;0.026;0.117;-0.175;0.081;-0.188;0.07;-0.195;0.067;-0.228;0.066
1926;11;-0.048;0.107;-0.174;0.081;-0.193;0.07;-0.194;0.067;-0.226;0.066
1926;12;-0.215;0.113;-0.179;0.081;-0.196;0.07;-0.193;0.067;-0.222;0.066
1927;1;-0.236;0.112;-0.177;0.08;-0.199;0.07;-0.189;0.067;-0.22;0.066
1927;2;-0.167;0.105;-0.181;0.079;-0.199;0.07;-0.187;0.067;-0.217;0.066
1927;3;-0.379;0.106;-0.182;0.079;-0.198;0.07;-0.187;0.068;-0.214;0.066
1927;4;-0.247;0.119;-0.178;0.079;-0.194;0.07;-0.186;0.067;-0.213;0.066
1927;5;-0.175;0.137;-0.179;0.079;-0.193;0.07;-0.183;0.067;-0.21;0.066
1927;6;-0.26;0.124;-0.182;0.078;-0.196;0.07;-0.183;0.067;-0.208;0.066
1927;7;-0.198;0.155;-0.153;0.078;-0.192;0.07;-0.182;0.067;-0.207;0.066
1927;8;-0.17;0.164;-0.14;0.078;-0.189;0.07;-0.181;0.068;-0.205;0.066
1927;9;-0.113;0.135;-0.127;0.079;-0.187;0.07;-0.178;0.067;-0.203;0.066
1927;10;0.072;0.115;-0.122;0.079;-0.186;0.07;-0.175;0.067;-0.201;0.066
1927;11;-0.06;0.107;-0.131;0.079;-0.187;0.07;-0.176;0.067;-0.198;0.066
1927;12;-0.254;0.107;-0.141;0.08;-0.186;0.07;-0.176;0.067;-0.195;0.066
1928;1;0.115;0.105;-0.14;0.08;-0.184;0.07;-0.175;0.067;-0.193;0.066
1928;2;-0.016;0.112;-0.145;0.08;-0.183;0.07;-0.174;0.067;-0.19;0.066
1928;3;-0.214;0.106;-0.157;0.079;-0.182;0.07;-0.174;0.067;-0.188;0.066
1928;4;-0.189;0.12;-0.175;0.079;-0.18;0.07;-0.174;0.067;-0.186;0.066
1928;5;-0.291;0.137;-0.181;0.081;-0.178;0.07;-0.174;0.067;-0.184;0.066
1928;6;-0.371;0.124;-0.171;0.081;-0.18;0.07;-0.175;0.067;-0.183;0.066
1928;7;-0.194;0.156;-0.215;0.081;-0.186;0.07;-0.174;0.067;-0.182;0.066
1928;8;-0.225;0.16;-0.257;0.081;-0.189;0.07;-0.173;0.067;-0.18;0.066
1928;9;-0.257;0.132;-0.272;0.081;-0.193;0.07;-0.173;0.067;-0.179;0.066
1928;10;-0.138;0.115;-0.287;0.081;-0.194;0.07;-0.175;0.067;-0.178;0.065
1928;11;-0.133;0.123;-0.298;0.081;-0.194;0.07;-0.178;0.067;-0.177;0.065
1928;12;-0.143;0.11;-0.302;0.08;-0.192;0.07;-0.182;0.067;-0.176;0.065
1929;1;-0.407;0.104;-0.322;0.08;-0.188;0.07;-0.182;0.067;-0.175;0.065
1929;2;-0.523;0.107;-0.327;0.08;-0.186;0.07;-0.181;0.067;-0.175;0.065
1929;3;-0.392;0.11;-0.328;0.081;-0.185;0.07;-0.183;0.067;-0.175;0.065
1929;4;-0.368;0.124;-0.327;0.081;-0.184;0.07;-0.184;0.067;-0.174;0.065
1929;5;-0.425;0.131;-0.327;0.08;-0.184;0.07;-0.184;0.067;-0.173;0.065
1929;6;-0.423;0.123;-0.356;0.079;-0.18;0.07;-0.183;0.067;-0.172;0.065
1929;7;-0.435;0.154;-0.34;0.08;-0.174;0.07;-0.182;0.067;-0.17;0.065
1929;8;-0.285;0.162;-0.319;0.079;-0.174;0.07;-0.181;0.067;-0.169;0.065
1929;9;-0.265;0.137;-0.295;0.079;-0.17;0.07;-0.18;0.067;-0.168;0.065
1929;10;-0.122;0.114;-0.28;0.079;-0.165;0.07;-0.177;0.067;-0.167;0.065
1929;11;-0.136;0.109;-0.262;0.079;-0.163;0.07;-0.175;0.067;-0.165;0.065
1929;12;-0.489;0.116;-0.246;0.079;-0.162;0.07;-0.173;0.067;-0.162;0.064
1930;1;-0.213;0.105;-0.222;0.08;-0.162;0.07;-0.172;0.067;-0.161;0.064
1930;2;-0.272;0.104;-0.207;0.08;-0.162;0.07;-0.168;0.067;-0.159;0.064
1930;3;-0.103;0.099;-0.195;0.08;-0.16;0.069;-0.167;0.067;-0.158;0.064
1930;4;-0.193;0.121;-0.19;0.08;-0.162;0.069;-0.167;0.067;-0.157;0.064
1930;5;-0.211;0.134;-0.168;0.081;-0.166;0.069;-0.169;0.067;-0.156;0.064
1930;6;-0.229;0.133;-0.127;0.08;-0.165;0.069;-0.168;0.067;-0.154;0.064
1930;7;-0.139;0.156;-0.117;0.081;-0.171;0.069;-0.168;0.067;-0.153;0.064
1930;8;-0.112;0.165;-0.112;0.081;-0.175;0.069;-0.168;0.067;-0.152;0.064
1930;9;-0.125;0.136;-0.11;0.081;-0.176;0.069;-0.168;0.067;-0.15;0.064
1930;10;-0.052;0.118;-0.107;0.081;-0.178;0.069;-0.168;0.067;-0.15;0.064
1930;11;0.128;0.111;-0.105;0.081;-0.178;0.069;-0.171;0.067;-0.149;0.064
1930;12;-0.001;0.111;-0.09;0.08;-0.178;0.069;-0.174;0.067;-0.146;0.064
1931;1;-0.093;0.119;-0.079;0.08;-0.179;0.069;-0.178;0.067;-0.145;0.063
1931;2;-0.215;0.102;-0.07;0.08;-0.179;0.069;-0.181;0.067;-0.144;0.063
1931;3;-0.075;0.098;-0.063;0.08;-0.18;0.069;-0.184;0.067;-0.143;0.063
1931;4;-0.157;0.12;-0.052;0.08;-0.182;0.069;-0.185;0.067;-0.142;0.063
1931;5;-0.189;0.131;-0.065;0.08;-0.186;0.069;-0.185;0.066;-0.14;0.063
1931;6;-0.051;0.122;-0.064;0.081;-0.19;0.069;-0.185;0.066;-0.139;0.063
1931;7;-0.006;0.155;-0.047;0.08;-0.188;0.069;-0.183;0.066;-0.138;0.062
1931;8;-0.005;0.162;-0.043;0.08;-0.18;0.068;-0.183;0.066;-0.137;0.062
1931;9;-0.045;0.134;-0.045;0.08;-0.18;0.068;-0.184;0.066;-0.137;0.062
1931;10;0.09;0.115;-0.027;0.079;-0.179;0.068;-0.183;0.066;-0.136;0.062
1931;11;-0.034;0.112;-0.017;0.079;-0.175;0.068;-0.184;0.066;-0.136;0.062
1931;12;0.008;0.115;-0.031;0.079;-0.17;0.068;-0.181;0.066;-0.135;0.062
1932;1;0.116;0.107;-0.044;0.079;-0.166;0.068;-0.18;0.066;-0.132;0.062
1932;2;-0.165;0.102;-0.06;0.079;-0.163;0.068;-0.178;0.066;-0.13;0.062
1932;3;-0.096;0.104;-0.057;0.079;-0.162;0.068;-0.176;0.066;-0.129;0.062
1932;4;0.05;0.118;-0.067;0.079;-0.16;0.068;-0.175;0.066;-0.129;0.062
1932;5;-0.064;0.131;-0.09;0.078;-0.157;0.068;-0.173;0.066;-0.127;0.062
1932;6;-0.216;0.122;-0.105;0.077;-0.149;0.068;-0.171;0.066;-0.126;0.062
1932;7;-0.169;0.155;-0.135;0.077;-0.152;0.068;-0.169;0.066;-0.125;0.062
1932;8;-0.198;0.162;-0.143;0.077;-0.146;0.068;-0.167;0.066;-0.124;0.062
1932;9;0;0.132;-0.161;0.076;-0.147;0.068;-0.166;0.066;-0.122;0.062
1932;10;-0.035;0.111;-0.188;0.076;-0.149;0.068;-0.165;0.066;-0.121;0.062
1932;11;-0.304;0.107;-0.207;0.077;-0.151;0.068;-0.164;0.066;-0.12;0.062
1932;12;-0.175;0.103;-0.221;0.077;-0.151;0.068;-0.162;0.066;-0.119;0.062
1933;1;-0.242;0.108;-0.23;0.077;-0.152;0.068;-0.162;0.066;-0.118;0.062
1933;2;-0.266;0.102;-0.23;0.077;-0.154;0.068;-0.161;0.066;-0.115;0.062
1933;3;-0.306;0.1;-0.259;0.078;-0.155;0.068;-0.159;0.066;-0.114;0.062
1933;4;-0.273;0.119;-0.275;0.078;-0.155;0.068;-0.157;0.065;-0.112;0.062
1933;5;-0.302;0.133;-0.28;0.078;-0.164;0.068;-0.155;0.065;-0.111;0.063
1933;6;-0.381;0.125;-0.299;0.079;-0.167;0.068;-0.153;0.065;-0.11;0.063
1933;7;-0.276;0.157;-0.3;0.078;-0.17;0.067;-0.152;0.065;-0.108;0.063
1933;8;-0.199;0.162;-0.285;0.079;-0.172;0.067;-0.15;0.065;-0.106;0.063
1933;9;-0.345;0.136;-0.291;0.079;-0.176;0.067;-0.148;0.065;-0.105;0.063
1933;10;-0.224;0.113;-0.296;0.079;-0.176;0.067;-0.145;0.065;-0.103;0.063
1933;11;-0.37;0.108;-0.282;0.078;-0.176;0.067;-0.143;0.065;-0.103;0.063
1933;12;-0.407;0.109;-0.264;0.078;-0.178;0.067;-0.143;0.065;-0.102;0.064
1934;1;-0.252;0.101;-0.253;0.078;-0.179;0.067;-0.139;0.065;-0.099;0.064
1934;2;-0.089;0.102;-0.248;0.077;-0.181;0.067;-0.136;0.065;-0.097;0.064
1934;3;-0.368;0.097;-0.235;0.077;-0.182;0.067;-0.134;0.065;-0.096;0.064
1934;4;-0.332;0.119;-0.219;0.077;-0.183;0.067;-0.131;0.065;-0.094;0.064
1934;5;-0.145;0.133;-0.183;0.076;-0.183;0.067;-0.127;0.065;-0.093;0.065
1934;6;-0.16;0.12;-0.152;0.076;-0.183;0.067;-0.123;0.065;-0.091;0.065
1934;7;-0.145;0.158;-0.161;0.076;-0.186;0.067;-0.12;0.065;-0.089;0.065
1934;8;-0.143;0.162;-0.147;0.076;-0.182;0.067;-0.118;0.065;-0.087;0.065
1934;9;-0.182;0.131;-0.129;0.076;-0.182;0.066;-0.116;0.065;-0.085;0.066
1934;10;-0.033;0.112;-0.127;0.076;-0.185;0.066;-0.116;0.065;-0.083;0.066
1934;11;0.059;0.102;-0.143;0.077;-0.184;0.066;-0.115;0.065;-0.081;0.066
1934;12;-0.033;0.102;-0.148;0.077;-0.18;0.066;-0.107;0.064;-0.079;0.066
1935;1;-0.36;0.107;-0.153;0.077;-0.177;0.066;-0.105;0.064;-0.077;0.067
1935;2;0.079;0.102;-0.159;0.077;-0.173;0.066;-0.102;0.064;-0.075;0.067
1935;3;-0.152;0.098;-0.163;0.077;-0.171;0.066;-0.1;0.064;-0.074;0.067
1935;4;-0.315;0.121;-0.163;0.077;-0.168;0.066;-0.097;0.064;-0.072;0.068
1935;5;-0.334;0.136;-0.2;0.078;-0.161;0.066;-0.095;0.064;-0.071;0.068
1935;6;-0.219;0.124;-0.213;0.078;-0.159;0.066;-0.093;0.064;-0.07;0.068
1935;7;-0.2;0.155;-0.208;0.077;-0.153;0.066;-0.091;0.064;-0.069;0.069
1935;8;-0.218;0.162;-0.243;0.077;-0.148;0.066;-0.089;0.064;-0.067;0.069
1935;9;-0.231;0.132;-0.256;0.077;-0.141;0.066;-0.088;0.064;-0.066;0.069
1935;10;-0.034;0.116;-0.244;0.076;-0.135;0.066;-0.087;0.064;-0.065;0.07
1935;11;-0.387;0.105;-0.23;0.076;-0.132;0.066;-0.088;0.064;-0.065;0.07
1935;12;-0.187;0.107;-0.225;0.076;-0.128;0.066;-0.087;0.064;-0.066;0.07
1936;1;-0.302;0.095;-0.214;0.076;-0.124;0.066;-0.086;0.063;-0.066;0.07
1936;2;-0.334;0.104;-0.205;0.075;-0.121;0.066;-0.083;0.063;-0.066;0.07
1936;3;-0.306;0.097;-0.196;0.076;-0.115;0.066;-0.083;0.063;-0.067;0.07
1936;4;-0.176;0.121;-0.189;0.075;-0.107;0.066;-0.082;0.063;-0.066;0.07
1936;5;-0.168;0.136;-0.163;0.075;-0.1;0.066;-0.08;0.063;-0.066;0.07
1936;6;-0.154;0.12;-0.144;0.075;-0.095;0.066;-0.079;0.062;-0.066;0.07
1936;7;-0.073;0.152;-0.123;0.076;-0.091;0.066;-0.078;0.062;-0.065;0.07
1936;8;-0.114;0.159;-0.089;0.076;-0.091;0.066;-0.078;0.062;-0.065;0.07
1936;9;-0.122;0.13;-0.076;0.075;-0.088;0.066;-0.079;0.062;-0.065;0.07
1936;10;0.05;0.11;-0.069;0.075;-0.083;0.066;-0.078;0.062;-0.066;0.07
1936;11;-0.067;0.112;-0.058;0.075;-0.079;0.066;-0.078;0.062;-0.066;0.07
1936;12;0.037;0.106;-0.044;0.075;-0.076;0.066;-0.076;0.062;-0.066;0.07
1937;1;-0.055;0.105;-0.035;0.074;-0.074;0.066;-0.075;0.063;-0.065;0.07
1937;2;0.076;0.103;-0.022;0.075;-0.073;0.066;-0.073;0.063;-0.064;0.07
1937;3;-0.144;0.094;-0.002;0.075;-0.07;0.066;-0.072;0.063;-0.062;0.07
1937;4;-0.091;0.115;0.007;0.075;-0.071;0.066;-0.072;0.063;-0.061;0.07
1937;5;-0.04;0.131;0.02;0.075;-0.073;0.066;-0.071;0.064;-0.06;0.07
1937;6;0.02;0.121;0.015;0.075;-0.065;0.066;-0.069;0.064;-0.059;0.07
1937;7;0.026;0.151;0.027;0.075;-0.058;0.066;-0.067;0.064;-0.059;0.07
1937;8;0.047;0.159;0.027;0.074;-0.057;0.066;-0.066;0.065;-0.058;0.07
1937;9;0.124;0.133;0.046;0.074;-0.053;0.066;-0.067;0.066;-0.058;0.07
1937;10;0.152;0.111;0.059;0.074;-0.046;0.066;-0.066;0.066;-0.058;0.07
1937;11;0.083;0.111;0.054;0.074;-0.04;0.066;-0.064;0.067;-0.058;0.07
1937;12;-0.016;0.104;0.042;0.074;-0.036;0.066;-0.061;0.067;-0.057;0.07
1938;1;0.083;0.097;0.034;0.074;-0.03;0.066;-0.06;0.068;-0.057;0.07
1938;2;0.08;0.096;0.029;0.074;-0.025;0.066;-0.056;0.068;-0.058;0.07
1938;3;0.086;0.1;0.022;0.074;-0.02;0.066;-0.054;0.069;-0.058;0.07
1938;4;0.059;0.116;0.028;0.074;-0.019;0.066;-0.051;0.07;-0.057;0.07
1938;5;-0.095;0.133;0.027;0.074;-0.013;0.066;-0.048;0.071;-0.056;0.07
1938;6;-0.13;0.118;0.02;0.074;-0.006;0.067;-0.045;0.071;-0.054;0.07
1938;7;-0.066;0.151;0.011;0.074;-0.001;0.066;-0.042;0.072;-0.054;0.07
1938;8;-0.016;0.159;-0.003;0.074;0.006;0.066;-0.039;0.073;-0.053;0.07
1938;9;0.048;0.132;-0.027;0.075;0.011;0.065;-0.036;0.073;-0.053;0.071
1938;10;0.221;0.115;-0.033;0.075;0.013;0.065;-0.032;0.074;-0.052;0.071
1938;11;0.074;0.104;-0.018;0.075;0.016;0.066;-0.027;0.075;-0.052;0.071
1938;12;-0.104;0.104;-0.006;0.075;0.02;0.066;-0.022;0.076;-0.053;0.071
1939;1;-0.031;0.101;-0.004;0.075;0.023;0.066;-0.016;0.077;-0.051;0.071
1939;2;-0.084;0.098;-0.005;0.076;0.025;0.067;-0.014;0.078;-0.05;0.071
1939;3;-0.199;0.096;-0.012;0.077;0.023;0.067;-0.008;0.079;-0.048;0.071
1939;4;-0.008;0.116;-0.036;0.078;0.026;0.068;-0.004;0.08;-0.047;0.071
1939;5;0.074;0.133;-0.047;0.079;0.027;0.069;-0.002;0.081;-0.046;0.071
1939;6;0.019;0.124;-0.003;0.08;0.03;0.07;0.001;0.082;-0.045;0.071
1939;7;-0.039;0.157;0.006;0.081;0.036;0.071;0.003;0.083;-0.044;0.071
1939;8;-0.034;0.166;0.022;0.083;0.035;0.073;0.006;0.084;-0.043;0.071
1939;9;-0.036;0.143;0.046;0.084;0.039;0.074;0.01;0.085;-0.043;0.071
1939;10;-0.067;0.128;0.058;0.085;0.041;0.076;0.012;0.086;-0.042;0.071
1939;11;-0.058;0.121;0.055;0.087;0.043;0.077;0.012;0.087;-0.042;0.071
1939;12;0.43;0.126;0.055;0.088;0.043;0.079;0.014;0.088;-0.04;0.071
1940;1;0.069;0.111;0.069;0.09;0.042;0.081;0.018;0.089;-0.04;0.071
1940;2;0.116;0.111;0.077;0.091;0.04;0.083;0.017;0.09;-0.041;0.071
1940;3;0.084;0.112;0.087;0.092;0.037;0.085;0.019;0.092;-0.041;0.071
1940;4;0.132;0.129;0.097;0.091;0.035;0.087;0.023;0.093;-0.041;0.071
1940;5;0.04;0.141;0.098;0.091;0.034;0.089;0.026;0.094;-0.04;0.071
1940;6;0.024;0.131;0.08;0.091;0.036;0.091;0.028;0.095;-0.039;0.071
1940;7;0.127;0.162;0.074;0.089;0.034;0.093;0.03;0.096;-0.039;0.071
1940;8;0.066;0.17;0.076;0.09;0.035;0.095;0.033;0.097;-0.039;0.071
1940;9;0.078;0.146;0.064;0.093;0.032;0.097;0.036;0.099;-0.039;0.071
1940;10;0.056;0.133;0.051;0.098;0.034;0.1;0.038;0.1;-0.04;0.071
1940;11;-0.048;0.123;0.049;0.106;0.037;0.102;0.042;0.101;-0.042;0.071
1940;12;0.219;0.12;0.052;0.115;0.038;0.104;0.043;0.102;-0.042;0.071
1941;1;-0.005;0.199;0.051;0.125;0.041;0.107;0.046;0.102;-0.043;0.071
1941;2;0.134;0.2;0.045;0.136;0.043;0.109;0.048;0.102;-0.044;0.071
1941;3;-0.054;0.201;0.021;0.149;0.042;0.112;0.051;0.102;-0.045;0.071
1941;4;-0.02;0.211;0.035;0.161;0.044;0.114;0.053;0.102;-0.044;0.071
1941;5;0.018;0.219;0.038;0.175;0.045;0.117;0.054;0.102;-0.043;0.071
1941;6;0.051;0.207;0.036;0.188;0.052;0.119;0.053;0.102;-0.042;0.071
1941;7;0.122;0.229;0.065;0.189;0.058;0.122;0.053;0.103;-0.042;0.071
1941;8;-0.013;0.233;0.055;0.189;0.064;0.125;0.053;0.103;-0.041;0.071
1941;9;-0.204;0.218;0.067;0.189;0.072;0.127;0.053;0.103;-0.04;0.071
1941;10;0.226;0.207;0.069;0.189;0.075;0.13;0.052;0.103;-0.04;0.071
1941;11;-0.019;0.205;0.074;0.189;0.076;0.133;0.052;0.103;-0.04;0.071
1941;12;0.198;0.206;0.073;0.189;0.077;0.135;0.05;0.103;-0.039;0.071
1942;1;0.347;0.201;0.061;0.189;0.081;0.138;0.05;0.103;-0.038;0.071
1942;2;0.008;0.201;0.056;0.189;0.086;0.141;0.05;0.103;-0.037;0.071
1942;3;0.086;0.203;0.067;0.189;0.089;0.143;0.052;0.104;-0.037;0.071
1942;4;0.013;0.208;0.05;0.19;0.095;0.146;0.054;0.104;-0.037;0.071
1942;5;0.076;0.218;0.053;0.19;0.097;0.148;0.053;0.104;-0.036;0.071
1942;6;0.037;0.208;0.046;0.19;0.092;0.151;0.053;0.104;-0.035;0.071
1942;7;-0.026;0.228;0.013;0.19;0.093;0.154;0.052;0.104;-0.034;0.071
